9.57
9.04
15.35
17.08
12.2
11.0
10.2
3.53
4.58
5.67
7.77
6.45
5.5
9.03
8.24
8.07
9.55
7.84
6.25
4.38
2.23
1.52
2.93
8.1
7.67
6.25
6.7
7.26
1.86
2.87
5.62
4.45
3.51
5.05
3.9
4.69
2.01
4.57
6.19
3.26
1.86
2.22
4.85
6.22
5.05
5.82
4.17
3.18
8.21
7.28
5.52
4.04
5.66
4.29
0.13
2.14
4.66
7.03
9.26
11.33
3.75
1.89
0.67
2.55
4.03
2.52
3.05
6.76
5.14
3.28
2.14
1.51
0.51
19.24
17.79
16.34
1.74
3.34
4.93
11.18
11.92
11.19
7.33
6.62
7.41
4.46
2.72
1.3
0.93
4.29
5.71
7.37
4.65
3.09
1.52
5.8
4.13
2.12
2.79
3.97
13.7
15.48
16.8
26.46
26.17
11.03
10.7
12.38
12.59
12.2
21.2
19.58
32.37
30.65
13.81
13.51
13.59
12.7
12.94
15.11
11.94
13.69
15.44
28.53
18.17
20.32
34.29
35.85
24.91
26.1
28.14
5.46
4.21
3.13
5.05
3.74
2.62
1.41
2.55
1.67
0.17
6.16
7.8
9.31
4.69
4.95
14.6
15.13
6.95
5.72
5.43
7.3
5.4
7.5
6.21
10.58
8.41
6.19
5.99
4.08
1.54
9.96
8.44
4.99
3.2
1.59
5.56
3.38
1.71
2.85
3.64
2.78
2.17
2.77
1.66
1.54
3.15
2.94
3.54
6.16
5.44
5.28
4.57
3.17
1.85
0.54
5.61
4.38
2.68
3.62
4.54
4.01
4.27
4.96
4.12
4.55
2.66
1.56
3.65
3.26
3.11
3.16
1.41
2.05
6.63
8.79
10.37
3.37
1.49
3.18
1.41
1.2
2.03
2.15
7.56
8.74
10.26
2.69
1.07
1.45
3.4
1.97
3.81
5.69
1.05
1.01
7.43
5.29
1.15
2.46
5.48
4.16
2.52
1.81
1.12
2.17
2.73
4.36
3.65
3.4
7.21
4.9
2.7
2.4
3.3
2.85
6.18
7.29
5.0
2.47
0.72
18.28
15.85
13.6
12.22
13.76
13.63
30.6
28.97
28.71
1.63
1.19
1.22
3.63
14.21
13.55
13.76
13.45
13.23
35.36
35.1
14.36
12.58
10.81
4.39
4.32
4.86
23.68
23.8
25.16
9.57
8.8
7.13
8.22
7.04
4.43
4.15
6.02
4.27
7.65
5.98
6.09
7.06
3.63
5.76
4.0
1.57
1.46
5.14
3.8
2.87
8.38
8.61
5.78
4.74
7.55
11.64
5.47
4.12
4.45
6.12
8.56
9.23
9.46
7.03
5.11
3.22
2.79
1.08
5.54
7.85
2.22
2.55
3.65
6.99
5.45
7.37
5.11
5.3
0.91
6.54
8.84
11.84
10.24
4.19
5.15
4.49
2.04
4.18
2.21
1.34
4.21
7.61
15.08
16.66
16.52
10.77
9.99
