4.3275
3.6319
3.0237
4.7474
4.4526
3.2369
1.9177
1.8067
0.3897
0.9667
3.9058
3.2148
3.0616
4.2427
2.5641
1.2305
1.5183
2.8125
4.8716
7.1201
7.5456
8.7795
8.2179
9.6924
12.056
11.1891
9.1168
10.1425
4.9167
5.0605
5.2284
4.7304
3.6078
6.0355
3.9016
1.5747
1.5504
4.1032
5.7427
3.5223
1.863
2.2447
3.486
4.7155
3.6829
0.7316
2.3201
5.2991
9.9761
8.4225
6.6197
5.1719
6.9629
5.4419
4.4194
2.3415
1.2115
2.3406
0.1234
1.9898
2.7455
0.5423
0.5951
2.616
4.2363
6.3071
6.5345
5.5199
4.0767
2.7128
3.3904
2.3048
0.8612
0.6724
1.9447
3.3077
7.3127
5.5942
3.9415
3.2088
2.1802
2.396
3.7696
2.9002
2.0668
1.9665
0.7851
2.0235
3.7323
3.5198
4.5549
6.0549
7.1905
6.1685
5.256
5.0512
3.9954
4.5568
3.5088
3.5771
6.2212
5.5768
5.2141
3.5769
1.8355
2.7585
1.9284
0.7511
5.1432
3.8091
1.0703
2.0973
6.1254
7.4394
4.0077
2.03
1.8159
3.2395
4.114
3.0816
3.8923
4.4777
6.8512
6.893
4.492
2.4479
2.8725
2.5269
10.0869
6.381
2.8208
4.2532
3.0313
2.2803
2.1393
0.6411
1.4089
1.496
3.2128
2.7606
2.5324
5.0117
6.5604
7.9934
4.9558
4.3089
6.4662
6.7247
6.8464
5.5085
5.0326
4.0026
2.8248
6.065
4.8054
6.3246
4.2524
2.2388
4.4688
3.0541
2.4471
5.6802
4.5548
4.8853
6.0404
6.1506
8.2086
6.0108
4.1934
2.7206
2.6391
1.6004
4.7836
4.8636
3.5746
2.2612
3.6689
4.7329
5.8654
8.0408
7.5504
7.493
3.8533
2.7304
2.1711
2.2544
2.2536
2.9907
2.5775
3.2431
4.2517
5.2611
5.8681
6.5695
5.7694
2.4273
1.8512
2.6759
2.2316
1.5961
1.691
4.6543
4.3777
3.7092
3.7969
4.1417
4.9994
2.949
5.0201
3.3165
1.6213
0.7004
0.4746
2.1132
6.6476
7.7618
9.575
6.9781
6.5449
5.9667
2.8489
0.2666
1.9133
3.8081
1.0508
1.0446
1.3868
3.3153
2.078
4.7436
5.039
3.6414
3.1164
3.6911
3.7007
4.1905
4.8982
5.9813
5.4981
5.1973
6.5359
5.8545
5.4916
3.0875
4.037
3.8733
6.417
7.4306
6.3469
8.8137
9.9265
5.9625
6.6845
6.5387
8.4405
7.0393
6.3833
3.9484
2.399
2.2509
4.7484
4.9483
7.3266
9.7513
4.5981
2.6914
0.8411
1.2555
2.9053
2.2056
3.4891
6.2612
6.6654
7.7884
7.5046
5.928
4.4421
3.4592
3.571
2.2677
9.1691
5.4969
12.8225
13.2135
4.6712
3.0355
1.2419
4.0704
2.5612
5.8612
4.3636
0.7367
2.0959
0.7891
3.0931
8.2046
5.7941
4.0083
6.0606
4.3753
2.6888
3.1117
3.489
2.7191
2.2012
4.9142
6.3046
5.2126
3.865
3.5405
5.0338
7.4394
4.2148
1.5044
1.8354
4.1251
4.3507
4.4776
2.9428
3.3276
3.6539
3.9048
3.1973
3.4642
4.3286
3.2804
5.5562
2.4159
6.7845
1.264
0.899
2.861
4.5793
3.0908
3.6975
5.6601
6.7677
6.8264
7.5361
5.4166
8.2362
3.8561
0.5694
9.3446
5.6359
4.9802
10.9172
10.3769
